eres,linewidth,imax,width,length,R2
1.6233289171010366,0.073606215823269,6.68799125184531e-16,16.0,56.0,0.9998375744410753
1.6075523100872875,0.0743965830949056,6.996053302295309e-16,16.0,57.0,0.9998309824577992
1.5940323080397036,0.07507838281758561,7.201312552338508e-16,16.0,58.0,0.9998216754262949
1.5785226854461014,0.075908407914108,7.483115926806342e-16,16.0,59.0,0.999809521238712
1.5654027574697142,0.07659059794090008,7.678673666625206e-16,16.0,60.0,0.9997996780917021
1.5502031034221304,0.07742956626703293,7.939361024713384e-16,16.0,61.0,0.9997826673223013
1.5374765884752508,0.0781052881897817,8.126786304036102e-16,16.0,62.0,0.9997710487157933
1.5226149529394526,0.07891589053495887,8.37151545761513e-16,16.0,63.0,0.9997536732889023
1.5102725599530644,0.07957381278101434,8.552495700177569e-16,16.0,64.0,0.9997412048535577
1.4957655184323133,0.08035730806684466,8.783679819254187e-16,16.0,65.0,0.99972262916095
1.6769813630677086,0.07287656920240482,7.955038603612385e-16,17.0,56.0,0.9998312029518008
1.659950368281174,0.07357258355664986,8.324940802630275e-16,17.0,57.0,0.9998332750111235
1.6479863073978194,0.07420660468978425,8.683559444699187e-16,17.0,58.0,0.9998324082633129
1.6313502619466296,0.07498281329813838,9.029217753918463e-16,17.0,59.0,0.9998281780026792
1.6195473149057102,0.0756384445613176,9.362515519639945e-16,17.0,60.0,0.9998228048801597
1.603314140754703,0.07645593574914697,9.686512533860395e-16,17.0,61.0,0.9998138512169684
1.5917104615094357,0.07712041281763593,9.997656919047513e-16,17.0,62.0,0.9998050778946752
1.5758854533517859,0.07794321483235521,1.0303604480753675e-15,17.0,63.0,0.999793912702893
1.564506539296303,0.0786035283125666,1.059592106068186e-15,17.0,64.0,0.9997826487559704
1.5490909852600523,0.07942786891208445,1.0885524312523958e-15,17.0,65.0,0.9997680965209307
1.7231569921520464,0.10481727040520139,6.093796281901579e-16,18.0,56.0,0.994098638912491
1.7034488153334468,0.07430870647196719,9.408534399408495e-16,18.0,57.0,0.9998207846929528
1.6895231022210688,0.08511840402526316,8.123927872192634e-16,18.0,58.0,0.9971220085704999
1.6754182138822262,0.07499217168685991,1.0460412924396445e-15,18.0,59.0,0.9998335291293535
1.6628361994416896,0.07740123369753675,1.0047256183813569e-15,18.0,60.0,0.9992789597622588
1.6478886987511319,0.07608671361003888,1.1419032116742416e-15,18.0,61.0,0.9998330935599071
1.63664679376084,0.07683194417371615,1.13975159080787e-15,18.0,62.0,0.9997275482389701
1.6208133236520321,0.07746427207161431,1.2287686770796277e-15,18.0,63.0,0.9998209192831307
1.610382085629836,0.07790097128607437,1.2439443216197406e-15,18.0,64.0,0.9998060662761034
1.5942342633560111,0.07892636882573467,1.3089835948898904e-15,18.0,65.0,0.9998012604355847
1.784805656175634,0.07441203867914528,9.9749754861354e-16,19.0,56.0,0.9997319219398442
1.7680157082476802,0.07456435379303514,1.0493164660890153e-15,19.0,57.0,0.999773780510429
1.7574496260761496,0.07474762304383951,1.147656900290656e-15,19.0,58.0,0.9997749971329022
1.7412257636995634,0.07500375769696427,1.1993672600882995e-15,19.0,59.0,0.9997964421143838
1.730236425693313,0.07556034731671535,1.288285246607054e-15,19.0,60.0,0.9998019035526099
1.7145132563315975,0.07596345636947135,1.3374482782645129e-15,19.0,61.0,0.9998131752153522
1.7032786937767002,0.07665025750057353,1.4195363510144355e-15,19.0,62.0,0.9998163754876099
1.6880228681616005,0.07715592806316914,1.4655326580531967e-15,19.0,63.0,0.999820809911166
1.6766685136179327,0.07790062588428273,1.542088767470455e-15,19.0,64.0,0.9998197205554512
1.6618631758842421,0.07848084110963138,1.5847340967199269e-15,19.0,65.0,0.9998185370981039
1.798894942453951,0.07686115149663408,1.0158292660011364e-15,20.0,56.0,0.9997178765834083
1.786813846796578,0.07582491586575758,1.1158015591292208e-15,20.0,57.0,0.9997343653301546
1.7721761968338825,0.07591986521167265,1.1981381369164225e-15,20.0,58.0,0.9997681269156823
1.7600642143693506,0.07640387985978873,1.2793297516237458e-15,20.0,59.0,0.9997569792726837
1.7456179078040415,0.07628646194283695,1.3652758098076583e-15,20.0,60.0,0.999787796611752
1.733242258086674,0.07773871782708211,1.428146583137151e-15,20.0,61.0,0.9997716298594528
1.7191499493845614,0.07734275109483724,1.5175693687669264e-15,20.0,62.0,0.9997995410503258
1.706466658251978,0.07884870007589202,1.5742140179845946e-15,20.0,63.0,0.9997870779708966
1.6928660568750649,0.07854721602744229,1.6605223704287173e-15,20.0,64.0,0.9998061563299179
1.6801545589956577,0.07954187460873076,1.7213861567996912e-15,20.0,65.0,0.9997968325724488
1.83843665417086,0.07790834276519767,1.0005937180028766e-15,21.0,56.0,0.9994832066640078
1.8252681188893127,0.07948409782737097,1.1209079208936872e-15,21.0,57.0,0.9995787219402124
1.813097656534473,0.07747091640164243,1.2094482907664126e-15,21.0,58.0,0.9995884609179597
1.7987668296826451,0.07898291334515213,1.321274358426344e-15,21.0,59.0,0.9996737919701032
1.7873372773092797,0.07767754067026159,1.4120814343053892e-15,21.0,60.0,0.9996694570196775
1.7725256951487927,0.07842530528193194,1.5266566878430615e-15,21.0,61.0,0.9997407134516362
1.7614968088531435,0.0781480516346711,1.6084574560272195e-15,21.0,62.0,0.9997277960751496
1.746662397484828,0.0786182320228677,1.7217395978657999e-15,21.0,63.0,0.9997703885410131
1.7358171745624387,0.07886117458381413,1.7958792059788025e-15,21.0,64.0,0.9997647233666527
1.721057096175751,0.07946038212197168,1.9012619017168742e-15,21.0,65.0,0.9997853705258491
1.8613927876842915,0.08221406343445706,1.0205170302672726e-15,22.0,56.0,0.9994504894389231
1.8433454803573712,0.08035012409640618,1.1086510669978973e-15,22.0,57.0,0.9995328268531767
1.8355967268072022,0.08122269440966226,1.2410216056748327e-15,22.0,58.0,0.9995567134331852
1.8186153161605165,0.07910961812472062,1.3510265958009896e-15,22.0,59.0,0.9996218261505972
1.809572344496375,0.08042361274887763,1.4685868913932885e-15,22.0,60.0,0.9996547746561297
1.7935436242521157,0.07888127723065796,1.5855056126148161e-15,22.0,61.0,0.9996804243895732
1.7837083531211144,0.08005433922531056,1.6960316713424921e-15,22.0,62.0,0.9997134612896391
1.76834789032884,0.0793099148621579,1.8078843087866654e-15,22.0,63.0,0.9997232180257976
1.7580918326481991,0.08021928245635486,1.9153179761830004e-15,22.0,64.0,0.9997483650063493
1.743196064064009,0.08014925017452039,2.0168074729892e-15,22.0,65.0,0.9997518991181491
1.901274311809191,0.0972481284135706,8.256483246814695e-16,23.0,56.0,0.9986375139943819
1.886460590179569,0.09161197243733085,9.428880945879481e-16,23.0,57.0,0.9988381228663246
1.8777030772291612,0.08744911204275588,1.1143255083127872e-15,23.0,58.0,0.9993224360792743
1.8639173305495678,0.0843542765665962,1.250763686432604e-15,23.0,59.0,0.9994043029737707
1.8544133351010896,0.08374690787957773,1.4035176948204586e-15,23.0,60.0,0.9994820146175055
1.8408619754617876,0.08203375331761338,1.5482349098847565e-15,23.0,61.0,0.9995281615116866
1.8304940893796762,0.08303352035156329,1.6779229939147845e-15,23.0,62.0,0.999539277094685
1.8171460860365838,0.08168703582195465,1.8298954999774256e-15,23.0,63.0,0.9995905155576149
1.8061061598621635,0.08291564991006975,1.9484363982154704e-15,23.0,64.0,0.9996232909217284
1.793057611398337,0.08201200629613417,2.0992518561519653e-15,23.0,65.0,0.9996521749959685
1.8987224948654449,0.10700225214226103,7.413599755636261e-16,24.0,56.0,0.9957374628763063
1.8919328136499634,0.09694872728693421,9.338852098905268e-16,24.0,57.0,0.9980957139680515
1.87625731874497,0.09140647322374851,1.0561486597396856e-15,24.0,58.0,0.9985226268611935
1.868890597471234,0.08741524229282008,1.2530768374973171e-15,24.0,59.0,0.9991827067419737
1.8540242285283162,0.08573004854850202,1.3763884417433524e-15,24.0,60.0,0.9992887586748535
1.8456117394380136,0.08454345753250257,1.5594080550922188e-15,24.0,61.0,0.9994472867487862
1.8309014338049303,0.08397821717711455,1.6851408324801259e-15,24.0,62.0,0.9994936465799367
1.821618081258544,0.08371225506235778,1.8557671570265575e-15,24.0,63.0,0.9995635498427081
1.807183282246818,0.08341828994734925,1.9857514157660405e-15,24.0,64.0,0.9995949532423818
1.7974056708332622,0.08331580235318876,2.1493538023558655e-15,24.0,65.0,0.9996423649364986
1.665357938795656,0.08878992205832219,3.4773549025202164e-15,24.0,76.0,0.9997229936147065
1.6326280239650364,0.09086090629238053,3.7693588430768135e-15,24.0,79.0,0.9997024356911985
1.5980638438622166,0.09314117378949799,4.034633788588975e-15,24.0,82.0,0.9996668445890903
1.5668584474781302,0.09528890769466125,4.2784578752539644e-15,24.0,85.0,0.9996227599253155
1.5342531887895619,0.0974439002520468,4.512591480948109e-15,24.0,88.0,0.9995735748005136
1.5047429516353352,0.0993980484030615,4.729144512212256e-15,24.0,91.0,0.999524183100136
1.4741078659696345,0.10133331587321402,4.94420313926601e-15,24.0,94.0,0.9994784867588624
1.4463351595811509,0.10306956754894159,5.144623793846352e-15,24.0,97.0,0.9994434454429192
1.417609526425974,0.10482181258732932,5.3477716256307284e-15,24.0,100.0,0.9994244306603798
1.391523627192193,0.10645539458311182,5.537128987735817e-15,24.0,103.0,0.9994248761969259
1.364580060911333,0.10825393463500219,5.730034658680563e-15,24.0,106.0,0.9994555881182707
1.3400269974142969,0.11015587607464394,5.9076971451938135e-15,24.0,109.0,0.9995095683186902
1.3145563675502914,0.1126734182383193,6.086605149862193e-15,24.0,112.0,0.999592449642237
1.29096068793249,0.11591190796401414,6.250845160028278e-15,24.0,115.0,0.9996751043015474
1.9545636827535724,0.11983216217023794,6.883246408856007e-16,25.0,56.0,0.995258661100468
1.9276938195525943,0.13178886345926547,6.410131506004867e-16,25.0,57.0,0.9957491175204494
1.9265376314092384,0.11773894854892199,8.6998707414705775e-16,25.0,58.0,0.9964953790861253
1.9037211869881756,0.1119413528138415,9.144279526172678e-16,25.0,59.0,0.9979491468386028
1.8993312623780425,0.10584795786693728,1.1531884190821463e-15,25.0,60.0,0.9978323015006441
1.8811728790305962,0.0991190845115372,1.2534332794909892e-15,25.0,61.0,0.998940109481744
1.8754125220778521,0.09405814927741847,1.5246628234105245e-15,25.0,62.0,0.9989350498659301
1.8593260818192934,0.0906938097667156,1.6442078471992964e-15,25.0,63.0,0.9993750503661921
1.8528656303134303,0.08877987957147832,1.902902549862472e-15,25.0,64.0,0.9993891789573353
1.8376625230510515,0.08665465979600512,2.04085066442247e-15,25.0,65.0,0.9995295951664555
1.7595540276933304,0.09030981047761623,3.671929108903533e-15,26.0,74.0,0.9996482170598887
1.7370507995513977,0.09133927028078086,3.986886391773514e-15,26.0,76.0,0.999667597763854
1.7147176426924124,0.09267411181853315,4.27774365025748e-15,26.0,78.0,0.9996741060003153
1.7011425906333288,0.0933389675408464,4.4308452558416474e-15,26.0,79.0,0.9996746171340671
1.6925805703028318,0.0941389378903244,4.549186229525922e-15,26.0,80.0,0.9996713993560469
1.6706963866043962,0.09562005208850854,4.805559708325929e-15,26.0,82.0,0.9996612280708431
1.649116584192896,0.09710695107734359,5.0482222260829666e-15,26.0,84.0,0.9996454747709902
1.6362641827008757,0.09787931031379055,5.1734996085284725e-15,26.0,85.0,0.999635997060867
1.627863289171019,0.09861308081914,5.2775823818209265e-15,26.0,86.0,0.9996250520968133
1.6069440027914037,0.1001311912334871,5.4947724642985854e-15,26.0,88.0,0.9995995143737207
1.5742144255563455,0.1024550223978441,5.8055648699560994e-15,26.0,91.0,0.9995499321998523
1.546271556504158,0.10455245249944317,6.090675253186043e-15,26.0,94.0,0.9995020654543558
1.515321298690589,0.10667795244446349,6.368865767757351e-15,26.0,97.0,0.9994463678515038
1.4888354405164919,0.10855679385024768,6.631198222399174e-15,26.0,100.0,0.9994019783232669
1.4596672242570947,0.11044903602147987,6.8905283220777364e-15,26.0,103.0,0.9993607556161446
1.4346394190369955,0.11214427580497914,7.13822480920112e-15,26.0,106.0,0.9993388139567109
1.4071868015975648,0.11390464820754263,7.385106928969698e-15,26.0,109.0,0.9993335090452178
1.3835530834075476,0.11558365846386573,7.621034862888673e-15,26.0,112.0,0.9993535835497609
1.3576733971702963,0.11751753318828605,7.853341537161851e-15,26.0,115.0,0.9994011481761038
1.808116482046231,0.0938752094289679,3.8439801985388e-15,28.0,74.0,0.9994961648370948
1.786581682531653,0.09452265577238174,4.2616604462980066e-15,28.0,76.0,0.9995377945756955
1.7650288086664836,0.0955633052589615,4.651776333831686e-15,28.0,78.0,0.9995678941274247
1.7544218781011844,0.09638439053719933,4.8389670895291356e-15,28.0,79.0,0.9995832407161174
1.7435385145271243,0.09684826135233436,5.0160385568459326e-15,28.0,80.0,0.9995879691380786
1.7221781617923306,0.09830306449404802,5.356043248817341e-15,28.0,82.0,0.9995970501161737
1.7009916740739714,0.09986361420533486,5.674234841991379e-15,28.0,84.0,0.9995965760081698
1.690513277115897,0.10073151667799196,5.831803121627729e-15,28.0,85.0,0.999592967612886
1.680015693250003,0.10146020727294998,5.974035082810425e-15,28.0,86.0,0.9995878098895583
1.6592906386197963,0.10305612081715122,6.258038161995019e-15,28.0,88.0,0.9995720304406034
1.6287010604745022,0.10546772357023289,6.663327735094053e-15,28.0,91.0,0.9995386447533648
1.598854939738577,0.10780155746020682,7.0283459658611204e-15,28.0,94.0,0.9994954270538823
1.56959570385989,0.11012213207861948,7.38152623034191e-15,28.0,97.0,0.999444195815938
1.5412245128639501,0.11228809702268457,7.707691881357527e-15,28.0,100.0,0.9993912500430281
1.5133930120440617,0.11438460355469712,8.029179467842605e-15,28.0,103.0,0.9993389781638482
1.4865265844725468,0.11632349492995973,8.332186078055797e-15,28.0,106.0,0.9992939067511846
1.4601469585565967,0.11819816883066783,8.634297721232113e-15,28.0,109.0,0.999259175006671
1.4347535335026451,0.1199656981643097,8.922582642505096e-15,28.0,112.0,0.9992417465746929
1.4097856047252548,0.12173395061317248,9.208661307739979e-15,28.0,115.0,0.9992437211915081
1.8554387118282858,0.09953311372371387,3.807029983116322e-15,30.0,74.0,0.9992378486633983
1.835158414817431,0.099195540951913,4.334716103856322e-15,30.0,76.0,0.9993105076763639
1.8146275243291319,0.09976144956996452,4.8302405009453055e-15,30.0,78.0,0.9993656780519317
1.8048930517431743,0.10108664975168742,4.997031597858683e-15,30.0,79.0,0.9993845796271983
1.7939509380478171,0.10077312576522449,5.297159705595207e-15,30.0,80.0,0.999414071312238
1.773247948641616,0.10199838278379002,5.738845410749457e-15,30.0,82.0,0.9994534435021792
1.7526127781232828,0.10337805748134875,6.155606309630162e-15,30.0,84.0,0.9994803856119596
1.7428940576148368,0.10421594770830242,6.330188472671605e-15,30.0,85.0,0.9994930853773047
1.7321013263983454,0.10489669861570332,6.547165752894806e-15,30.0,86.0,0.9994950430137757
1.7117468390635746,0.10652516913714367,6.91457220731257e-15,30.0,88.0,0.9994984023417068
1.6821265955115419,0.10905023634318892,7.4191771111509e-15,30.0,91.0,0.9994875901449641
1.6519000383537765,0.11158713467493311,7.900173680679746e-15,30.0,94.0,0.9994572243844677
1.6233333432788384,0.11406002287296091,8.339507973583024e-15,30.0,97.0,0.9994198585523741
1.5943485322317068,0.11652404480414404,8.753492012656473e-15,30.0,100.0,0.9993687161530456
1.566985401125752,0.11886242376622205,9.144684184957811e-15,30.0,103.0,0.9993169107756655
1.5393541822862036,0.1211118947147391,9.517682440314774e-15,30.0,106.0,0.9992599417100457
1.513261445523667,0.12322422067430262,9.878936288340363e-15,30.0,109.0,0.9992101391655162
1.4870183220548463,0.12523384028472265,1.022753005545256e-14,30.0,112.0,0.9991660403832883
1.4622085153290267,0.12714034820565986,1.0567244469528107e-14,30.0,115.0,0.9991366342100448
1.8916472005554366,0.11909203658204555,3.274175642337919e-15,32.0,74.0,0.9982532295743748
1.8709816394734402,0.11205370283565959,3.941832973027308e-15,32.0,76.0,0.9987326497382774
1.8511276862986212,0.10776673392202588,4.6180067509420735e-15,32.0,78.0,0.9990527769306973
1.8411884233993796,0.10825660412715135,4.898235569784517e-15,32.0,79.0,0.9990806237823784
1.8314442644965587,0.10625432575897965,5.248486552834281e-15,32.0,80.0,0.9992021369818694
1.8116088351762245,0.10633275803363205,5.82666882522111e-15,32.0,82.0,0.9992738344703065
1.7916525095368228,0.1071062742237083,6.36330049392972e-15,32.0,84.0,0.9993217596429419
1.7808592601635156,0.10796217336919339,6.5950176925303006e-15,32.0,85.0,0.9993432644077063
1.7716800039055576,0.108270255642407,6.862602985064797e-15,32.0,86.0,0.9993553005188758
1.7517544135613183,0.10971520705175368,7.326178847872764e-15,32.0,88.0,0.9993761889038641
1.721376322669369,0.11217060672009602,7.960360092405353e-15,32.0,91.0,0.9993900226529139
1.6926663199054677,0.11488153858629997,8.53801198005241e-15,32.0,94.0,0.9993764770780454
1.66315333020661,0.11749226860405045,9.071319389724473e-15,32.0,97.0,0.9993523864383583
1.6352770558130003,0.12019237105715214,9.561206192259368e-15,32.0,100.0,0.999309994201185
1.6069067149520329,0.12274136324454361,1.0023239570879245e-14,32.0,103.0,0.9992628394848418
1.580119750737569,0.1252319839979824,1.0458993742191535e-14,32.0,106.0,0.9992080191194974
1.552989255832264,0.12758844268276118,1.087510954471826e-14,32.0,109.0,0.999152133894794
1.5273896358049617,0.12983150312677583,1.1276588945781291e-14,32.0,112.0,0.9990996945976718
1.501540600636996,0.13194763140407123,1.1662289507268044e-14,32.0,115.0,0.9990542417515788
1.9255270870184522,0.13781546237722916,2.8623732272426474e-15,34.0,74.0,0.995599720444791
1.9051976162095756,0.12438680876717138,3.59127347248489e-15,34.0,76.0,0.9971605585043467
1.8863459538187632,0.11598542107187688,4.366546088926405e-15,34.0,78.0,0.9981981837196072
1.8761650410649717,0.11347846306990098,4.799213354092844e-15,34.0,79.0,0.9985965070829139
1.8678377453030925,0.11216221467270204,5.113101409499484e-15,34.0,80.0,0.998692726079665
1.8490842556448839,0.111201207364124,5.801911736319747e-15,34.0,82.0,0.9988979351481585
1.829974845076914,0.11164924933116284,6.437549161644395e-15,34.0,84.0,0.9990044949985607
1.81924725859778,0.11166239305197244,6.7976840674235634e-15,34.0,85.0,0.9990716557642931
1.8106181492341582,0.1126789442886751,7.0325079770075034e-15,34.0,86.0,0.9990811176907698
1.7911599360530794,0.11396243069539852,7.593761828952043e-15,34.0,88.0,0.9991404052435975
1.7610037727720813,0.11608666993598675,8.407493881875734e-15,34.0,91.0,0.9992036111068916
1.733047490535373,0.11875095900437124,9.084827451863663e-15,34.0,94.0,0.9992260249624588
1.7033846095017127,0.12159399776932936,9.740136581015906e-15,34.0,97.0,0.9992235838160414
1.676130109685465,0.12434153268377972,1.0319529119706755e-14,34.0,100.0,0.9992057221308631
1.6473091640120556,0.12721773081274054,1.0871649479829155e-14,34.0,103.0,0.9991656623637105
1.6210018109358573,0.1298938158909653,1.1377784957634447e-14,34.0,106.0,0.9991226640733302
1.5932665047987924,0.13256677989899596,1.1865565842503997e-14,34.0,109.0,0.9990657484922316
1.568011050854347,0.1350492038140042,1.2323121741575831e-14,34.0,112.0,0.9990128509018559
1.541464977890176,0.1374627338117188,1.2767326001356575e-14,34.0,115.0,0.9989563489526194
1.9687475844134534,0.14223902181671708,2.9097728051466187e-15,36.0,74.0,0.9939724537001741
1.9465038220880118,0.14086000622744738,3.405910628464254e-15,36.0,76.0,0.9951214700053439
1.9245060628616646,0.13473489037830538,4.041841297444684e-15,36.0,78.0,0.996365171369404
1.9074722157713673,0.13149241931252473,4.234208106511258e-15,36.0,79.0,0.9968250800423872
1.9039568661073774,0.12691876971601201,4.804651427597157e-15,36.0,80.0,0.9974380560898773
1.8846675117283422,0.1213883200868491,5.604977406824373e-15,36.0,82.0,0.9981660240794815
1.8658204280775592,0.1189462314063578,6.3683660466935665e-15,36.0,84.0,0.9985377183865646
1.8525343784157315,0.11740991995431822,6.6770766576353806e-15,36.0,85.0,0.9986575392343706
1.8469249718501994,0.11859304168107326,7.073837749965289e-15,36.0,86.0,0.9987134347066882
1.827870043127266,0.11929010282498793,7.72944511532088e-15,36.0,88.0,0.9988171004103678
1.7965959196287085,0.12031211415764116,8.635595788359124e-15,36.0,91.0,0.9989322726031349
1.7705087327433493,0.12343507671021142,9.477166858867841e-15,36.0,94.0,0.9989936356326202
1.740128735734646,0.12562755945537155,1.0242746494909176e-14,36.0,97.0,0.9990357588931856
1.713967494998541,0.12895418098359906,1.0933690538004495e-14,36.0,100.0,0.9990346492582928
1.6846338171961732,0.13159811393598672,1.1579606952295785e-14,36.0,103.0,0.999025199492723
1.6589063441217773,0.13479175360382664,1.2168687135254369e-14,36.0,106.0,0.9989838565925484
1.6307421738431334,0.13745450540750428,1.2730716672127768e-14,36.0,109.0,0.9989476377439823
1.605771673007773,0.14032893075810995,1.3257423115311158e-14,36.0,112.0,0.9988915056840646
1.5788130350016925,0.14291538794331474,1.3755315839280037e-14,36.0,115.0,0.9988398532053095
1.99490885528347,0.1693420148488746,2.4051608416498474e-15,38.0,74.0,0.991400126328023
1.9740704471264463,0.1593983726573065,2.9410909615506454e-15,38.0,76.0,0.9936579461982717
1.954003225318757,0.15019418295808207,3.5696122974840485e-15,38.0,78.0,0.9952361640172833
1.948393152856912,0.15174004464436106,3.8568177394589714e-15,38.0,79.0,0.9946775367833498
1.9345100369767372,0.1422401812007668,4.283414974194951e-15,38.0,80.0,0.9963298492112757
1.9155643251674757,0.13549217928846716,5.071932894264239e-15,38.0,82.0,0.9971271235424457
1.8971512924061393,0.13051483321744933,5.900288672229769e-15,38.0,84.0,0.9976950217774985
1.8894279816562312,0.1290058853684887,6.335737137414008e-15,38.0,85.0,0.9977336642028407
1.8790105872199117,0.1278689449805665,6.715897671644971e-15,38.0,86.0,0.9980449224128903
1.860787977878321,0.12723733350842678,7.486762616212204e-15,38.0,88.0,0.9982448775271423
1.8350339836432916,0.12570345491193746,8.721936761086602e-15,38.0,91.0,0.9985402488405212
1.8052274641874482,0.12903467989555703,9.61303785498264e-15,38.0,94.0,0.9986310083565068
1.7796801240422493,0.13069185810518524,1.060700744581895e-14,38.0,97.0,0.9987307427983891
1.7502317431634657,0.13346368998224023,1.1417872878028619e-14,38.0,100.0,0.9987923637135082
1.724620238384431,0.1367023450482315,1.2181022550273061e-14,38.0,103.0,0.9987947927531917
1.6961028412855608,0.13966505006595786,1.2877833067758032e-14,38.0,106.0,0.998796407395587
1.6708296052343388,0.14295162423078203,1.3516327308156109e-14,38.0,109.0,0.9987585138192705
1.6433233247877164,0.14591236175563763,1.4122745000869334e-14,38.0,112.0,0.9987229470849371
1.6187300263532591,0.14892926744432505,1.4684560737981535e-14,38.0,115.0,0.9986680696032758
2.011360274477565,0.1716860232863275,2.781346153067077e-15,40.0,76.0,0.9901580123381617
1.978692734769894,0.16266064643022526,3.5829767839339045e-15,40.0,79.0,0.9930872184053381
1.9518232688164774,0.15191417757561987,4.682788335200014e-15,40.0,82.0,0.9950963518777137
1.9215393056661483,0.14362180975803432,5.853098550596996e-15,40.0,85.0,0.9964873036115288
1.8960143708483723,0.13622060227474475,7.260450950276612e-15,40.0,88.0,0.9974146814950695
1.8673531704264095,0.1342887633144594,8.488751980165982e-15,40.0,91.0,0.9978795199884718
1.8423334607671589,0.13399372410331806,9.748899627632551e-15,40.0,94.0,0.9981617427822872
1.8138306566879663,0.13621711865422537,1.0768233085806834e-14,40.0,97.0,0.9983038322177293
1.7883102959743213,0.13869802715959345,1.1781552847038933e-14,40.0,100.0,0.9984098764095568
1.7599899668150298,0.14195546822016467,1.2623420981985976e-14,40.0,103.0,0.9984612941172157
1.7345668720520655,0.14510401448946356,1.3455995990573142e-14,40.0,106.0,0.9984930712770321
1.706879526520023,0.14844978688180463,1.4175741116807214e-14,40.0,109.0,0.9984905275868752
1.68188685097048,0.15179309399319266,1.4873405946558305e-14,40.0,112.0,0.998468351563335
1.6550593889819,0.1550029933545121,1.5502293541482807e-14,40.0,115.0,0.9984302211041114
2.0364672218814985,0.1837456686235443,2.6404248452867233e-15,42.0,76.0,0.9846910970801651
2.0086665014440874,0.1756961160920642,3.4030260532460237e-15,42.0,79.0,0.9888870778904745
1.9772072628563293,0.16347578184496994,4.435600967815774e-15,42.0,82.0,0.9926645107258271
1.9487014016602493,0.16159926084322127,5.390537277063161e-15,42.0,85.0,0.9939923126401007
1.921454847908483,0.14786613335523993,6.904283379048613e-15,42.0,88.0,0.9960378453541842
1.8926327423947473,0.14453128133179544,8.15509390895718e-15,42.0,91.0,0.9967471985171111
1.8676064137780495,0.14100121373555732,9.622168779635374e-15,42.0,94.0,0.9974520901942531
1.8402053221155563,0.1412320347189194,1.0827806148545175e-14,42.0,97.0,0.9977643574337154
1.8146997652658432,0.14331813185066877,1.1975533320382584e-14,42.0,100.0,0.9979490968212535
1.7874118557007799,0.14638511037320126,1.2944072062489956e-14,42.0,103.0,0.9980500857933744
1.7617149407469346,0.1496812938899035,1.3864475511449952e-14,42.0,106.0,0.9981159168883788
1.7347441582097165,0.15310516399529647,1.4686296513050895e-14,42.0,109.0,0.9981481753851131
1.7093611298917388,0.15662753438129554,1.5451018907324185e-14,42.0,112.0,0.9981468139364063
1.6830928858383425,0.16001099091938478,1.616249036675557e-14,42.0,115.0,0.9981353671396007
2.063514931900224,0.18829045343431566,2.5875037304163202e-15,44.0,76.0,0.9792655703764404
2.0330944950128775,0.2017545422604389,2.9921627622046584e-15,44.0,79.0,0.9815698449183607
2.0110046797827343,0.16896788347378305,4.3252665838081345e-15,44.0,82.0,0.9886691718140413
1.9745611929650513,0.1754656533103224,4.9935966915212184e-15,44.0,85.0,0.9908166470398614
1.9546919832030671,0.1670878543474794,6.353833777825807e-15,44.0,88.0,0.9923699516292237
1.9210988499626012,0.15373501686104027,7.814838943714031e-15,44.0,91.0,0.9952334809545572
1.8980092280962202,0.15418013966515237,9.149444830345202e-15,44.0,94.0,0.9957259646497225
1.8702465223827625,0.14900964057965108,1.0645817994371027e-14,44.0,97.0,0.9967744042219769
1.8461635697268688,0.1504447967044763,1.1940989046147351e-14,44.0,100.0,0.9971530162852266
1.8183795211640428,0.1530128022534205,1.3043026144396024e-14,44.0,103.0,0.997346175616649
1.7942524782086555,0.1557861439370035,1.414307180318956e-14,44.0,106.0,0.9975368389572646
1.7666367382912935,0.15879648009696126,1.508826043238836e-14,44.0,109.0,0.9976329716580195
1.7425010544456971,0.162764974827835,1.5963812038793564e-14,44.0,112.0,0.9976741586816218
1.7156296266378697,0.16598220542035907,1.676989794410516e-14,44.0,115.0,0.9977054849991356
2.081595212950897,0.22494013834649,2.200265426328894e-15,46.0,76.0,0.963039775484051
2.055096742590158,0.20350540198295766,3.00011892090882e-15,46.0,79.0,0.9761059258456374
2.027785718522308,0.19969529961665794,3.708612049479647e-15,46.0,82.0,0.9809859569065665
2.0012638172902713,0.18251448247990695,4.89740687167516e-15,46.0,85.0,0.9874309959172384
1.9711801058064895,0.18071144810306708,5.868081689277155e-15,46.0,88.0,0.9897923254430068
1.9464717724987763,0.17044605760337436,7.345824800617133e-15,46.0,91.0,0.9925117369280247
1.9179305259632946,0.1619763983889402,8.815014454071995e-15,46.0,94.0,0.9943350379255359
1.8933778977686697,0.15913691898241367,1.0346574802771228e-14,46.0,97.0,0.9953782862967477
1.867522647376164,0.15664844569921335,1.1804481603839214e-14,46.0,100.0,0.9961631374101689
1.842712149651556,0.15792882562126545,1.3160467192523557e-14,46.0,103.0,0.9965895526166827
1.8170406189004404,0.16066127026410834,1.4295099422183307e-14,46.0,106.0,0.9968163745841339
1.7919443313278416,0.1637717364750012,1.541405305813309e-14,46.0,109.0,0.9970107534729767
1.7662183904154163,0.1678108507873306,1.632547107404789e-14,46.0,112.0,0.9970793045130063
1.7413040346002604,0.17135674006791576,1.7259809402976827e-14,46.0,115.0,0.9971663494198163
